0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/Book/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/Book/dbms2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/Book/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:53:29 +0530] "GET /Ebook/Book/c2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:56:08 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:11:56:11 +0530] "GET /Ebook/admin/palluser.jsp HTTP/1.1" 200 8064
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:01:50 +0530] "GET /Ebook/admin/Home.jsp HTTP/1.1" 200 6896
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:01:55 +0530] "GET /Ebook/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:01:55 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20306
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:03:48 +0530] "POST /Ebook/psearchpage.jsp HTTP/1.1" 200 7219
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:03:53 +0530] "GET /Ebook/Login.jsp HTTP/1.1" 200 7056
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:05:24 +0530] "GET /Ebook/all_new_book.jsp HTTP/1.1" 200 10203
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:06:25 +0530] "POST /Ebook/psearchpage.jsp HTTP/1.1" 200 7219
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:07:14 +0530] "POST /Ebook/psearchpage.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:07:18 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20306
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:07:38 +0530] "POST /Ebook/psearchpage.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [01/Apr/2022:12:07:43 +0530] "GET /Ebook/index.jsp HTTP/1.1" 200 20306
